,fixture.id,fixture.date,league.round,league.season,home.id,score.home,away.id,score.away,winner,team.id,team.name,home.name,away.name,BP,BS,CK,Fouls,GkS,O,P%,PAc,RC,SI,SoffG,SonG,Soutb,TS,TP,YC,GA,GS,PK,TkT,TkB,TkI,DT,DW,DrA,DrS,DrP,FDr,PyW,PyC,PySc,PyM,PyS,RD,RF,RM
6989,94598,2019-08-05T23:00:00+00:00,13,2019,130,3.0,132,3.0,1.0,130,Gremio,Gremio,Chapecoense-SC,68.0,9.0,11.0,17.0,1.0,3.0,89.0,518.0,,15.0,5.0,9.0,8.0,23.0,583.0,4.0,3.0,1.0,15.0,11.0,2.0,14.0,0.0,0.0,18.0,11.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,6.62,6.8,7.1000000000000005
6990,94596,2019-08-04T22:00:00+00:00,13,2019,131,1.0,121,1.0,1.0,131,Corinthians,Corinthians,Palmeiras,50.0,1.0,3.0,11.0,5.0,1.0,80.0,296.0,,3.0,1.0,7.0,6.0,9.0,371.0,1.0,1.0,5.0,7.0,9.0,1.0,9.0,0.0,0.0,20.0,13.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,7.0200000000000005,7.0,6.8
6991,94598,2019-08-05T23:00:00+00:00,13,2019,130,3.0,132,3.0,1.0,132,Chapecoense-SC,Gremio,Chapecoense-SC,32.0,3.0,3.0,16.0,6.0,,71.0,191.0,,5.0,2.0,4.0,4.0,9.0,268.0,3.0,2.0,6.0,4.0,6.0,9.0,11.0,0.0,0.0,22.0,14.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,6.516666666666667,7.0,6.659999999999999
6992,94600,2019-08-04T22:00:00+00:00,13,2019,133,0.0,150,0.0,1.0,133,Vasco DA Gama,Vasco DA Gama,CSA,57.0,5.0,8.0,13.0,2.0,,84.0,427.0,,9.0,11.0,2.0,9.0,18.0,511.0,4.0,0.0,2.0,15.0,9.0,5.0,9.0,0.0,0.0,21.0,12.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,7.359999999999999,6.75,6.728571428571429
6993,94591,2019-08-21T22:15:00+00:00,13,2019,134,0.0,126,1.0,0.0,134,Atletico Paranaense,Atletico Paranaense,Sao Paulo,52.0,,6.0,21.0,2.0,,,,,,5.0,3.0,,8.0,,3.0,,,,,,,,,,,,,,,,,,,,
6994,94592,2019-08-04T22:00:00+00:00,13,2019,1062,2.0,135,0.0,2.0,135,Cruzeiro,Atletico-MG,Cruzeiro,62.0,5.0,6.0,13.0,4.0,2.0,89.0,527.0,,6.0,5.0,4.0,8.0,14.0,595.0,3.0,0.0,4.0,13.0,7.0,4.0,15.0,0.0,0.0,21.0,18.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,6.6,6.75,6.728571428571429
6995,94593,2019-08-04T19:00:00+00:00,13,2019,145,0.0,120,2.0,0.0,145,Avai,Avai,Botafogo,59.0,14.0,16.0,12.0,3.0,3.0,86.0,434.0,1.0,12.0,12.0,4.0,18.0,30.0,507.0,2.0,0.0,3.0,21.0,10.0,1.0,6.0,0.0,0.0,28.0,17.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,6.7,7.1,6.757142857142857
6996,94600,2019-08-04T22:00:00+00:00,13,2019,133,0.0,150,0.0,1.0,150,CSA,Vasco DA Gama,CSA,43.0,5.0,5.0,14.0,2.0,1.0,73.0,287.0,,8.0,5.0,2.0,4.0,12.0,395.0,1.0,0.0,2.0,9.0,17.0,5.0,9.0,0.0,0.0,13.0,8.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,7.140000000000001,6.7,6.825
6997,94599,2019-08-04T14:00:00+00:00,13,2019,128,6.0,151,1.0,2.0,151,Goias,Santos,Goias,39.0,9.0,6.0,8.0,1.0,1.0,79.0,246.0,,3.0,9.0,2.0,17.0,20.0,311.0,4.0,1.0,1.0,13.0,8.0,7.0,17.0,0.0,0.0,26.0,18.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,6.1000000000000005,7.1,6.528571428571429
6998,94595,2019-08-03T22:00:00+00:00,13,2019,129,2.0,154,1.0,2.0,154,Fortaleza EC,Ceara,Fortaleza EC,65.0,3.0,4.0,16.0,2.0,2.0,82.0,350.0,1.0,6.0,4.0,4.0,5.0,11.0,427.0,2.0,0.0,2.0,7.0,11.0,3.0,5.0,0.0,0.0,25.0,18.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0,6.48,6.466666666666666,6.766666666666667
6999,94592,2019-08-04T22:00:00+00:00,13,2019,1062,2.0,135,0.0,2.0,1062,Atletico-MG,Atletico-MG,Cruzeiro,38.0,4.0,6.0,19.0,4.0,,83.0,297.0,,7.0,5.0,6.0,8.0,15.0,359.0,2.0,1.0,4.0,12.0,8.0,5.0,13.0,0.0,0.0,18.0,14.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,7.140000000000001,6.6,7.242857142857143
7000,94609,2019-08-11T19:00:00+00:00,14,2019,121,2.0,118,2.0,1.0,118,Bahia,Palmeiras,Bahia,59.0,1.0,3.0,19.0,8.0,1.0,85.0,364.0,1.0,6.0,2.0,4.0,1.0,7.0,430.0,5.0,0.0,8.0,5.0,6.0,2.0,9.0,0.0,0.0,11.0,2.0,10.0,12.0,1.0,0.0,2.0,0.0,0.0,6.6000000000000005,6.85,6.525
7001,94608,2019-08-11T14:00:00+00:00,14,2019,119,0.0,131,0.0,1.0,119,Internacional,Internacional,Corinthians,55.0,2.0,9.0,16.0,1.0,3.0,85.0,465.0,,4.0,4.0,1.0,3.0,7.0,550.0,3.0,0.0,1.0,4.0,18.0,3.0,12.0,0.0,0.0,26.0,16.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,6.75,6.840000000000001
7002,94603,2019-08-11T19:00:00+00:00,14,2019,120,2.0,134,1.0,2.0,120,Botafogo,Botafogo,Atletico Paranaense,47.0,2.0,7.0,11.0,7.0,1.0,79.0,294.0,,9.0,3.0,6.0,2.0,11.0,373.0,3.0,0.0,7.0,7.0,5.0,4.0,8.0,0.0,0.0,23.0,12.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,7.1000000000000005,7.5,6.728571428571429
7003,94609,2019-08-11T19:00:00+00:00,14,2019,121,2.0,118,2.0,1.0,121,Palmeiras,Palmeiras,Bahia,41.0,2.0,8.0,15.0,1.0,1.0,78.0,223.0,1.0,10.0,6.0,9.0,7.0,17.0,286.0,6.0,0.0,1.0,13.0,9.0,1.0,11.0,0.0,0.0,16.0,10.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,6.640000000000001,6.7,7.083333333333333
7004,94601,2019-08-11T00:00:00+00:00,14,2019,1062,2.0,124,1.0,2.0,124,Fluminense,Atletico-MG,Fluminense,60.0,5.0,5.0,13.0,7.0,2.0,87.0,461.0,1.0,14.0,9.0,6.0,6.0,20.0,531.0,4.0,1.0,7.0,18.0,6.0,2.0,13.0,0.0,0.0,19.0,13.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,6.98,6.95,6.971428571428571
7005,94610,2019-08-10T20:00:00+00:00,14,2019,126,3.0,128,2.0,2.0,126,Sao Paulo,Sao Paulo,Santos,43.0,3.0,5.0,21.0,2.0,1.0,72.0,189.0,,12.0,10.0,7.0,8.0,20.0,264.0,6.0,1.0,2.0,14.0,11.0,2.0,14.0,0.0,0.0,22.0,12.0,9.0,13.0,0.0,0.0,1.0,0.0,0.0,6.6,6.0,6.9
7006,94606,2019-08-10T22:00:00+00:00,14,2019,127,3.0,130,1.0,2.0,127,Flamengo,Flamengo,Gremio,57.0,6.0,4.0,14.0,1.0,,86.0,438.0,,10.0,7.0,5.0,8.0,18.0,507.0,4.0,2.0,1.0,15.0,15.0,3.0,7.0,0.0,0.0,25.0,12.0,7.0,15.0,0.0,1.0,0.0,0.0,0.0,6.533333333333334,6.75,7.699999999999999
7007,94610,2019-08-10T20:00:00+00:00,14,2019,126,3.0,128,2.0,2.0,128,Santos,Sao Paulo,Santos,57.0,2.0,2.0,15.0,4.0,1.0,78.0,279.0,,9.0,9.0,3.0,5.0,14.0,359.0,1.0,0.0,4.0,9.0,14.0,2.0,10.0,0.0,0.0,12.0,9.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,6.36,6.9,6.733333333333333
7008,94604,2019-08-10T20:00:00+00:00,14,2019,129,4.0,132,1.0,2.0,129,Ceara,Ceara,Chapecoense-SC,39.0,1.0,2.0,20.0,2.0,4.0,80.0,235.0,,6.0,2.0,5.0,2.0,8.0,294.0,3.0,3.0,2.0,6.0,16.0,4.0,7.0,0.0,0.0,18.0,9.0,16.0,11.0,1.0,0.0,1.0,0.0,0.0,6.7,7.9,6.85
7009,94606,2019-08-10T22:00:00+00:00,14,2019,127,3.0,130,1.0,2.0,130,Gremio,Flamengo,Gremio,43.0,3.0,3.0,15.0,2.0,1.0,82.0,312.0,,5.0,2.0,2.0,2.0,7.0,379.0,2.0,0.0,2.0,2.0,16.0,5.0,10.0,0.0,0.0,14.0,7.0,12.0,14.0,1.0,0.0,1.0,0.0,0.0,6.6,6.449999999999999,6.342857142857143
7010,94608,2019-08-11T14:00:00+00:00,14,2019,119,0.0,131,0.0,1.0,131,Corinthians,Internacional,Corinthians,45.0,3.0,3.0,8.0,1.0,,79.0,352.0,,3.0,4.0,1.0,5.0,8.0,446.0,2.0,0.0,1.0,6.0,20.0,2.0,18.0,0.0,0.0,21.0,11.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,7.159999999999999,6.9,6.7125
7011,94604,2019-08-10T20:00:00+00:00,14,2019,129,4.0,132,1.0,2.0,132,Chapecoense-SC,Ceara,Chapecoense-SC,61.0,4.0,4.0,11.0,1.0,1.0,84.0,384.0,,6.0,7.0,3.0,8.0,14.0,457.0,2.0,1.0,1.0,13.0,13.0,1.0,11.0,0.0,0.0,23.0,16.0,9.0,19.0,0.0,1.0,0.0,0.0,0.0,6.116666666666667,6.9,6.82
7012,94607,2019-08-11T22:00:00+00:00,14,2019,151,0.0,133,1.0,0.0,133,Vasco DA Gama,Goias,Vasco DA Gama,46.0,2.0,4.0,22.0,5.0,1.0,75.0,265.0,1.0,6.0,5.0,5.0,6.0,12.0,352.0,5.0,1.0,5.0,8.0,10.0,9.0,5.0,0.0,0.0,21.0,15.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,7.5,6.6,6.5625
7013,94603,2019-08-11T19:00:00+00:00,14,2019,120,2.0,134,1.0,2.0,134,Atletico Paranaense,Botafogo,Atletico Paranaense,53.0,4.0,7.0,12.0,3.0,,81.0,338.0,,12.0,6.0,8.0,6.0,18.0,418.0,1.0,0.0,3.0,15.0,17.0,3.0,7.0,0.0,0.0,4.0,2.0,12.0,9.0,0.0,1.0,0.0,0.0,0.0,6.44,7.033333333333334,6.733333333333333
7014,94602,2019-08-11T19:00:00+00:00,14,2019,145,2.0,135,2.0,1.0,135,Cruzeiro,Avai,Cruzeiro,51.0,2.0,1.0,15.0,1.0,2.0,78.0,299.0,1.0,4.0,6.0,6.0,10.0,14.0,384.0,3.0,1.0,1.0,9.0,11.0,4.0,10.0,0.0,0.0,14.0,12.0,16.0,13.0,0.0,1.0,0.0,0.0,0.0,6.285714285714286,6.9,7.133333333333333
7015,94602,2019-08-11T19:00:00+00:00,14,2019,145,2.0,135,2.0,1.0,145,Avai,Avai,Cruzeiro,49.0,4.0,5.0,15.0,4.0,3.0,77.0,275.0,1.0,7.0,6.0,3.0,6.0,13.0,359.0,3.0,1.0,4.0,7.0,7.0,2.0,17.0,0.0,0.0,21.0,16.0,13.0,14.0,1.0,0.0,1.0,0.0,0.0,6.62,6.866666666666667,6.65
7016,94605,2019-08-12T23:00:00+00:00,14,2019,150,0.0,154,2.0,0.0,150,CSA,CSA,Fortaleza EC,51.0,2.0,2.0,19.0,1.0,3.0,88.0,406.0,,11.0,9.0,5.0,5.0,16.0,462.0,3.0,0.0,1.0,16.0,16.0,1.0,10.0,0.0,0.0,24.0,14.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,6.75,6.666666666666667
7017,94607,2019-08-11T22:00:00+00:00,14,2019,151,0.0,133,1.0,0.0,151,Goias,Goias,Vasco DA Gama,54.0,9.0,3.0,14.0,4.0,2.0,83.0,350.0,,9.0,6.0,5.0,11.0,20.0,421.0,4.0,0.0,4.0,13.0,14.0,2.0,6.0,0.0,0.0,25.0,19.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,6.866666666666667,6.6,7.0
7018,94605,2019-08-12T23:00:00+00:00,14,2019,150,0.0,154,2.0,0.0,154,Fortaleza EC,CSA,Fortaleza EC,49.0,1.0,3.0,13.0,5.0,4.0,84.0,376.0,,5.0,3.0,3.0,2.0,7.0,446.0,1.0,2.0,5.0,6.0,14.0,2.0,7.0,0.0,0.0,20.0,12.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,7.479999999999999,6.866666666666667,6.9
7019,94601,2019-08-11T00:00:00+00:00,14,2019,1062,2.0,124,1.0,2.0,1062,Atletico-MG,Atletico-MG,Fluminense,40.0,2.0,3.0,14.0,5.0,4.0,80.0,295.0,,10.0,8.0,9.0,9.0,19.0,370.0,4.0,1.0,5.0,16.0,13.0,5.0,13.0,0.0,0.0,11.0,6.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,7.1,6.6,6.928571428571429
7020,94612,2019-08-18T19:00:00+00:00,15,2019,118,1.0,151,1.0,1.0,118,Bahia,Bahia,Goias,47.0,4.0,6.0,7.0,3.0,1.0,82.0,356.0,1.0,10.0,9.0,3.0,6.0,16.0,435.0,2.0,0.0,3.0,13.0,13.0,0.0,10.0,0.0,0.0,19.0,9.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,6.183333333333334,7.050000000000001,6.933333333333334
7021,94617,2019-08-17T20:00:00+00:00,15,2019,154,0.0,119,1.0,0.0,119,Internacional,Fortaleza EC,Internacional,46.0,2.0,,14.0,4.0,4.0,85.0,349.0,,4.0,3.0,2.0,3.0,7.0,411.0,2.0,0.0,4.0,2.0,9.0,4.0,12.0,0.0,0.0,9.0,6.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,6.88,7.133333333333333,6.62
7022,94614,2019-08-17T20:00:00+00:00,15,2019,131,2.0,120,0.0,2.0,120,Botafogo,Corinthians,Botafogo,57.0,1.0,2.0,13.0,7.0,2.0,90.0,488.0,,4.0,4.0,3.0,4.0,8.0,544.0,3.0,0.0,7.0,6.0,4.0,4.0,2.0,0.0,0.0,17.0,12.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,6.9,6.9,6.48
7023,94618,2019-08-18T00:00:00+00:00,15,2019,130,1.0,121,1.0,1.0,121,Palmeiras,Gremio,Palmeiras,33.0,4.0,2.0,14.0,2.0,1.0,79.0,243.0,,7.0,4.0,7.0,8.0,15.0,306.0,,1.0,2.0,12.0,12.0,6.0,14.0,0.0,0.0,12.0,7.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,6.7,6.9,6.9
7024,94616,2019-08-18T19:00:00+00:00,15,2019,124,0.0,150,1.0,0.0,124,Fluminense,Fluminense,CSA,67.0,7.0,7.0,7.0,2.0,1.0,91.0,628.0,,16.0,14.0,12.0,17.0,33.0,687.0,1.0,0.0,2.0,28.0,9.0,0.0,15.0,0.0,0.0,22.0,11.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,6.9,6.966666666666666,7.35
7025,94619,2019-08-18T19:00:00+00:00,15,2019,126,1.0,129,0.0,2.0,126,Sao Paulo,Sao Paulo,Ceara,57.0,4.0,5.0,12.0,4.0,4.0,83.0,382.0,,4.0,2.0,6.0,8.0,12.0,459.0,3.0,1.0,4.0,7.0,14.0,3.0,11.0,0.0,0.0,16.0,9.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,7.52,7.05,6.828571428571428
7026,94620,2019-08-17T22:00:00+00:00,15,2019,133,1.0,127,4.0,0.0,127,Flamengo,Vasco DA Gama,Flamengo,58.0,3.0,7.0,18.0,5.0,,88.0,431.0,,13.0,4.0,9.0,3.0,16.0,490.0,2.0,1.0,5.0,11.0,17.0,0.0,6.0,0.0,0.0,18.0,12.0,6.0,10.0,1.0,2.0,1.0,0.0,2.0,7.08,7.9,7.171428571428572
7027,94615,2019-08-18T19:00:00+00:00,15,2019,135,2.0,128,0.0,2.0,128,Santos,Cruzeiro,Santos,34.0,,4.0,7.0,7.0,1.0,84.0,249.0,1.0,1.0,1.0,2.0,2.0,3.0,296.0,,0.0,7.0,1.0,4.0,6.0,7.0,0.0,0.0,13.0,10.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,6.433333333333334,6.833333333333333,6.220000000000001
7028,94619,2019-08-18T19:00:00+00:00,15,2019,126,1.0,129,0.0,2.0,129,Ceara,Sao Paulo,Ceara,43.0,2.0,11.0,16.0,5.0,,72.0,231.0,,3.0,3.0,5.0,7.0,10.0,321.0,2.0,0.0,5.0,8.0,15.0,4.0,9.0,0.0,0.0,17.0,6.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,6.75,6.2,6.6000000000000005
7029,94618,2019-08-18T00:00:00+00:00,15,2019,130,1.0,121,1.0,1.0,130,Gremio,Gremio,Palmeiras,67.0,6.0,3.0,13.0,6.0,,90.0,564.0,,2.0,5.0,3.0,12.0,14.0,629.0,,1.0,6.0,11.0,5.0,4.0,5.0,0.0,0.0,13.0,9.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,7.1,7.050000000000001,6.6000000000000005
7030,94614,2019-08-17T20:00:00+00:00,15,2019,131,2.0,120,0.0,2.0,131,Corinthians,Corinthians,Botafogo,43.0,4.0,7.0,17.0,3.0,2.0,88.0,344.0,,9.0,5.0,9.0,9.0,18.0,392.0,2.0,1.0,3.0,10.0,11.0,1.0,3.0,0.0,0.0,10.0,9.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,7.08,6.75,7.242857142857143
7031,94613,2019-08-18T22:00:00+00:00,15,2019,132,1.0,145,0.0,2.0,132,Chapecoense-SC,Chapecoense-SC,Avai,41.0,5.0,5.0,25.0,,2.0,69.0,218.0,,6.0,5.0,2.0,6.0,12.0,316.0,1.0,0.0,0.0,8.0,13.0,0.0,24.0,0.0,0.0,22.0,15.0,16.0,15.0,1.0,0.0,1.0,0.0,0.0,6.94,6.733333333333333,6.8
7032,94620,2019-08-17T22:00:00+00:00,15,2019,133,1.0,127,4.0,0.0,133,Vasco DA Gama,Vasco DA Gama,Flamengo,42.0,,7.0,12.0,5.0,,83.0,286.0,,9.0,5.0,6.0,2.0,11.0,344.0,,1.0,5.0,7.0,9.0,3.0,9.0,0.0,0.0,15.0,6.0,12.0,15.0,1.0,1.0,0.0,2.0,0.0,6.4,6.6,6.340000000000001
7033,94611,2019-08-17T22:00:00+00:00,15,2019,134,1.0,1062,0.0,2.0,134,Atletico Paranaense,Atletico Paranaense,Atletico-MG,48.0,,2.0,4.0,6.0,,,,,,5.0,3.0,,8.0,,3.0,,,,,,,,,,,,,,,,,,,,
7034,94615,2019-08-18T19:00:00+00:00,15,2019,135,2.0,128,0.0,2.0,135,Cruzeiro,Cruzeiro,Santos,66.0,5.0,8.0,16.0,2.0,1.0,93.0,534.0,,8.0,6.0,10.0,13.0,21.0,575.0,2.0,2.0,2.0,17.0,11.0,0.0,11.0,0.0,0.0,22.0,18.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,7.233333333333333,8.166666666666666,6.959999999999999
7035,94613,2019-08-18T22:00:00+00:00,15,2019,132,1.0,145,0.0,2.0,145,Avai,Chapecoense-SC,Avai,59.0,,3.0,15.0,1.0,2.0,78.0,347.0,,2.0,5.0,,3.0,5.0,446.0,,0.0,1.0,5.0,13.0,4.0,17.0,0.0,0.0,22.0,16.0,15.0,24.0,0.0,1.0,0.0,0.0,0.0,6.840000000000001,7.066666666666666,6.3500000000000005
7036,94616,2019-08-18T19:00:00+00:00,15,2019,124,0.0,150,1.0,0.0,150,CSA,Fluminense,CSA,33.0,,1.0,16.0,12.0,1.0,73.0,253.0,,3.0,2.0,3.0,2.0,5.0,347.0,2.0,1.0,12.0,4.0,18.0,6.0,9.0,0.0,0.0,14.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,7.460000000000001,6.466666666666666,6.766666666666667
7037,94612,2019-08-18T19:00:00+00:00,15,2019,118,1.0,151,1.0,1.0,151,Goias,Bahia,Goias,53.0,,6.0,13.0,2.0,1.0,82.0,384.0,,4.0,7.0,4.0,7.0,11.0,469.0,3.0,1.0,2.0,8.0,18.0,4.0,7.0,0.0,0.0,25.0,14.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,7.3,6.6,6.771428571428571
7038,94617,2019-08-17T20:00:00+00:00,15,2019,154,0.0,119,1.0,0.0,154,Fortaleza EC,Fortaleza EC,Internacional,54.0,4.0,7.0,14.0,1.0,,88.0,426.0,1.0,9.0,7.0,4.0,6.0,15.0,486.0,3.0,0.0,1.0,11.0,6.0,2.0,9.0,0.0,0.0,17.0,12.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,6.62,6.9,6.857142857142857
7039,94611,2019-08-17T22:00:00+00:00,15,2019,134,1.0,1062,0.0,2.0,1062,Atletico-MG,Atletico Paranaense,Atletico-MG,52.0,,5.0,5.0,2.0,,,,,,3.0,6.0,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,
7040,94621,2019-08-24T14:00:00+00:00,16,2019,1062,0.0,118,1.0,0.0,118,Bahia,Atletico-MG,Bahia,43.0,,3.0,16.0,7.0,,76.0,294.0,,4.0,1.0,5.0,2.0,6.0,388.0,2.0,1.0,7.0,6.0,6.0,8.0,12.0,0.0,0.0,4.0,3.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,7.479999999999999,6.875,6.8
7041,94626,2019-08-25T19:00:00+00:00,16,2019,151,2.0,119,1.0,2.0,119,Internacional,Goias,Internacional,74.0,3.0,5.0,14.0,2.0,3.0,89.0,537.0,,7.0,3.0,5.0,4.0,11.0,602.0,2.0,1.0,2.0,8.0,12.0,2.0,8.0,0.0,0.0,19.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,6.8500000000000005,7.1,6.975
7042,94623,2019-08-26T23:00:00+00:00,16,2019,120,0.0,132,0.0,1.0,120,Botafogo,Botafogo,Chapecoense-SC,60.0,3.0,5.0,13.0,5.0,,85.0,378.0,,7.0,10.0,2.0,8.0,15.0,447.0,2.0,0.0,5.0,11.0,5.0,4.0,10.0,0.0,0.0,14.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,7.62,6.75,6.642857142857143
7043,94628,2019-09-11T00:00:00+00:00,16,2019,121,3.0,124,0.0,2.0,121,Palmeiras,Palmeiras,Fluminense,46.0,3.0,3.0,12.0,1.0,,84.0,341.0,,10.0,4.0,8.0,5.0,15.0,406.0,,2.0,1.0,11.0,16.0,5.0,12.0,0.0,0.0,13.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,7.52,8.149999999999999,6.914285714285714
7044,94628,2019-09-11T00:00:00+00:00,16,2019,121,3.0,124,0.0,2.0,124,Fluminense,Palmeiras,Fluminense,54.0,5.0,7.0,11.0,5.0,2.0,88.0,406.0,,5.0,6.0,1.0,7.0,12.0,463.0,2.0,0.0,5.0,9.0,8.0,3.0,11.0,0.0,0.0,16.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,6.659999999999999,6.2,6.3875
7045,94630,2019-08-25T19:00:00+00:00,16,2019,133,2.0,126,0.0,2.0,126,Sao Paulo,Vasco DA Gama,Sao Paulo,49.0,2.0,1.0,16.0,5.0,2.0,84.0,373.0,1.0,2.0,,1.0,1.0,3.0,445.0,3.0,0.0,5.0,3.0,9.0,1.0,9.0,0.0,0.0,24.0,19.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,6.5200000000000005,5.5,6.571428571428571
7046,94624,2019-08-25T22:00:00+00:00,16,2019,129,0.0,127,3.0,0.0,127,Flamengo,Ceara,Flamengo,50.0,,2.0,14.0,4.0,3.0,79.0,324.0,,9.0,5.0,5.0,1.0,10.0,408.0,,3.0,4.0,9.0,18.0,4.0,12.0,0.0,0.0,13.0,9.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,7.416666666666667,7.7,7.028571428571429
7047,94629,2019-08-25T19:00:00+00:00,16,2019,128,3.0,154,3.0,1.0,128,Santos,Santos,Fortaleza EC,60.0,1.0,3.0,14.0,2.0,1.0,86.0,418.0,,10.0,6.0,10.0,7.0,17.0,485.0,3.0,2.0,2.0,11.0,11.0,1.0,14.0,0.0,0.0,24.0,13.0,13.0,22.0,0.0,1.0,0.0,0.0,0.0,6.5200000000000005,7.599999999999999,6.666666666666667
7048,94624,2019-08-25T22:00:00+00:00,16,2019,129,0.0,127,3.0,0.0,129,Ceara,Ceara,Flamengo,50.0,4.0,9.0,11.0,2.0,4.0,82.0,339.0,,7.0,8.0,4.0,9.0,16.0,411.0,3.0,0.0,2.0,12.0,10.0,0.0,14.0,0.0,0.0,33.0,17.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,6.38,6.2,6.6375
7049,94627,2019-08-24T20:00:00+00:00,16,2019,130,2.0,134,1.0,2.0,130,Gremio,Gremio,Atletico Paranaense,67.0,,4.0,13.0,6.0,1.0,,,,,1.0,7.0,,8.0,,3.0,,,,,,,,,,,,,,,,,,,,
7050,94622,2019-08-25T22:00:00+00:00,16,2019,145,1.0,131,1.0,1.0,131,Corinthians,Avai,Corinthians,52.0,1.0,2.0,15.0,1.0,2.0,80.0,333.0,1.0,5.0,4.0,4.0,4.0,9.0,414.0,1.0,0.0,1.0,5.0,8.0,2.0,10.0,0.0,0.0,11.0,7.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,6.433333333333334,6.9,6.733333333333333
7051,94623,2019-08-26T23:00:00+00:00,16,2019,120,0.0,132,0.0,1.0,132,Chapecoense-SC,Botafogo,Chapecoense-SC,40.0,4.0,4.0,16.0,1.0,2.0,71.0,200.0,,6.0,6.0,5.0,9.0,15.0,283.0,1.0,0.0,1.0,11.0,14.0,4.0,14.0,0.0,0.0,21.0,16.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,7.42,6.6,6.933333333333334
7052,94630,2019-08-25T19:00:00+00:00,16,2019,133,2.0,126,0.0,2.0,133,Vasco DA Gama,Vasco DA Gama,Sao Paulo,51.0,1.0,2.0,19.0,1.0,,86.0,409.0,,10.0,7.0,7.0,5.0,15.0,474.0,4.0,2.0,1.0,15.0,10.0,2.0,13.0,0.0,0.0,14.0,11.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,7.283333333333334,7.6,6.757142857142857
7053,94627,2019-08-24T20:00:00+00:00,16,2019,130,2.0,134,1.0,2.0,134,Atletico Paranaense,Gremio,Atletico Paranaense,33.0,,10.0,14.0,11.0,,,,,,3.0,4.0,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,
7054,94625,2019-08-25T22:00:00+00:00,16,2019,150,1.0,135,1.0,1.0,135,Cruzeiro,CSA,Cruzeiro,53.0,1.0,4.0,14.0,2.0,1.0,87.0,432.0,,4.0,6.0,6.0,9.0,13.0,498.0,3.0,0.0,2.0,11.0,8.0,6.0,6.0,0.0,0.0,20.0,16.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,6.8500000000000005,6.9,6.95
7055,94622,2019-08-25T22:00:00+00:00,16,2019,145,1.0,131,1.0,1.0,145,Avai,Avai,Corinthians,48.0,2.0,4.0,19.0,3.0,2.0,80.0,312.0,1.0,4.0,9.0,2.0,9.0,13.0,392.0,,1.0,3.0,11.0,15.0,1.0,11.0,0.0,0.0,11.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,6.583333333333333,6.9,7.025
